CODGEO_STR;VAC;TOTAL;taux_vacance
01063;13.887440451900373;236.41386668930647;5.874207230894435
01064;33.294642857142804;538.884587890456;6.178436645865053
01065;23.909679653679568;821.2685730381871;2.911310676996747
01066;0.0;96.31141336487265;0.0
01067;11.081481481481509;129.94341360372988;8.527928560715775
01068;65.64452423698386;447.7347204769649;14.66147726203895
01069;25.10276592518808;701.7350362589497;3.5772427808385534
01071;102.40076118315284;2127.0759311885545;4.8141563581105435
01072;105.17316025701672;1508.997992055356;6.969734937404645
01073;29.363357996420792;591.4880757933342;4.96431951853588
01074;69.67260442284237;1161.4245830089953;5.998891830095071
01075;26.827470686767185;585.9003188806493;4.57884555141061
01076;18.522388059701512;147.84843225731805;12.527957027954695
01077;23.474033922014264;133.02550530947084;17.646265554416964
01078;45.81395348837223;751.2754124255059;6.098156911652556
01079;57.23376825174095;438.5227953502874;13.051492159266934
01080;21.604970941341826;393.7889868870383;5.486433511544445
01081;40.26570297711201;445.95527958986946;9.029089870657673
01082;28.56708081197027;288.87598715881313;9.889046539636805
01083;19.95977042330336;382.88034804133537;5.213056905482264
01084;16.12371134020624;374.913350056172;4.300650093625761
01085;18.984486152410206;176.03863487567372;10.784272535297658
01087;27.782445533201415;176.19565870955242;15.767951229149777
01088;22.946152891536233;412.8934402314354;5.557403110757689
01089;35.637454803897086;934.8609827849796;3.8120592751375733
01090;8.14457831325304;172.20858449417187;4.7294845011217665
01092;46.443284947699055;751.3731373141345;6.181121288647031
01093;194.10798582424852;2463.8158843340025;7.878347852957289
01094;36.11771206273505;391.14380888603193;9.233870316290425
01095;59.613174617395366;462.4344042980255;12.89116338735394
01096;27.937549937653483;453.10896806210684;6.165746411318906
01098;49.5371165479484;575.8611444783386;8.602267581853107
01099;31.40364583333327;755.017875513454;4.1593248122737565
01100;18.149999999999938;119.37499999999986;15.20418848167536
01101;13.865384615384604;93.8421052631579;14.77522757668578
01102;23.06205871423255;416.3541524330323;5.539048567059006
01103;76.97632254218401;1011.0414658898893;7.613567310459585
01104;59.341054150052386;387.66054547107547;15.307478370785093
01105;32.46510796510805;786.3114264584875;4.128784966451458
01106;3.0;96.64245810055857;3.104225677784846
01107;11.3239247311828;101.05510752688173;11.205692624858685
01108;89.99233972581322;683.9440911099146;13.157850311971018
01109;99.15105297400902;1063.923580981221;9.319377326195303
01110;3.0326086956521703;92.3815496098103;3.2826995308705316
01111;6.10579810579812;112.2300044800045;5.440432916391767
01112;5.05;195.95807389889072;2.5770818724242353
01113;34.0874035989716;389.88478046715653;8.74294286587139
01114;11.228736141906884;263.54372082791474;4.260672994458811
01115;33.743933950967396;619.5969280596305;5.44611059590661
01116;31.192027530828614;314.8122675137166;9.908135974869388
01117;5.0;85.23178807947014;5.86635586635587
01118;72.82967845191564;651.2375013708358;11.183274657649674
01121;3.0;64.41379310344826;4.657387580299787
01123;21.312589413447768;474.26377870645047;4.493826088000571
01124;35.17031630170311;382.85073598548814;9.18643037505777
01125;49.0;370.2123587936007;13.235646740609836
01127;15.05136986301375;286.76760571201453;5.2486297486924105
01128;15.0;154.0850693946675;9.73488220430987
01129;8.0;132.99240765596892;6.015380983773736
01130;48.05388398181939;979.6367443752771;4.90527578285804
01133;17.0;215.87060653988212;7.8750878929222115
01134;23.40125550157258;770.4946624449467;3.037172954231159
01135;42.4463450051627;1018.6986450069107;4.1667224368276985
